transaction_id,company_id,fund_id,amount,period,transaction_date
610,111,11,373.7,2024-11,2024-23-23
611,112,12,391.07,2024-12,2024-24-24
612,113,13,408.44,2024-01,2024-25-25
613,114,14,425.81,2024-02,2024-26-26
614,115,15,443.18,2024-03,2024-27-27
615,116,16,460.55,2024-04,2024-28-28
616,117,17,477.92,2024-05,2024-01-01
617,118,18,495.29,2024-06,2024-02-02
618,119,19,512.66,2024-07,2024-03-03
619,120,20,530.03,2024-08,2024-04-04
620,121,1,547.4,2024-09,2024-05-05
621,122,2,564.77,2024-10,2024-06-06
622,123,3,582.14,2024-11,2024-07-07
623,124,4,599.51,2024-12,2024-08-08
624,125,5,616.88,2024-01,2024-09-09
625,126,6,634.25,2024-02,2024-10-10
626,127,7,651.62,2024-03,2024-11-11
627,128,8,668.99,2024-04,2024-12-12
628,129,9,686.36,2024-05,2024-13-13
629,130,10,703.73,2024-06,2024-14-14
630,131,11,721.1,2024-07,2024-15-15
631,132,12,738.47,2024-08,2024-16-16
632,133,13,755.84,2024-09,2024-17-17
633,134,14,773.21,2024-10,2024-18-18
634,135,15,790.58,2024-11,2024-19-19
635,136,16,807.95,2024-12,2024-20-20
636,137,17,825.32,2024-01,2024-21-21
637,138,18,842.69,2024-02,2024-22-22
638,139,19,860.06,2024-03,2024-23-23
639,140,20,877.43,2024-04,2024-24-24
640,141,1,894.8,2024-05,2024-25-25
641,142,2,912.17,2024-06,2024-26-26
642,143,3,929.54,2024-07,2024-27-27
643,144,4,946.91,2024-08,2024-28-28
644,145,5,964.28,2024-09,2024-01-01
645,146,6,981.65,2024-10,2024-02-02
646,147,7,999.02,2024-11,2024-03-03
647,148,8,1016.39,2024-12,2024-04-04
648,149,9,1033.76,2024-01,2024-05-05
649,150,10,1051.13,2024-02,2024-06-06
650,151,11,1068.5,2024-03,2024-07-07
651,152,12,1085.87,2024-04,2024-08-08
652,153,13,1103.24,2024-05,2024-09-09
653,154,14,1120.61,2024-06,2024-10-10
654,155,15,1137.98,2024-07,2024-11-11
655,156,16,1155.35,2024-08,2024-12-12
656,157,17,1172.72,2024-09,2024-13-13
657,158,18,1190.09,2024-10,2024-14-14
658,159,19,1207.46,2024-11,2024-15-15
659,160,20,1224.83,2024-12,2024-16-16
660,161,1,1242.2,2024-01,2024-17-17
661,162,2,1259.57,2024-02,2024-18-18
662,163,3,1276.94,2024-03,2024-19-19
663,164,4,1294.31,2024-04,2024-20-20
664,165,5,1311.68,2024-05,2024-21-21
665,166,6,1329.05,2024-06,2024-22-22
666,167,7,1346.42,2024-07,2024-23-23
667,168,8,1363.79,2024-08,2024-24-24
668,169,9,1381.16,2024-09,2024-25-25
669,170,10,1398.53,2024-10,2024-26-26
670,171,11,1415.9,2024-11,2024-27-27
671,172,12,1433.27,2024-12,2024-28-28
672,173,13,1450.64,2024-01,2024-01-01
673,174,14,1468.01,2024-02,2024-02-02
674,175,15,1485.38,2024-03,2024-03-03
675,176,16,1502.75,2024-04,2024-04-04
676,177,17,1520.12,2024-05,2024-05-05
677,178,18,1537.49,2024-06,2024-06-06
678,179,19,1554.86,2024-07,2024-07-07
679,180,20,1572.23,2024-08,2024-08-08
680,181,1,1589.6,2024-09,2024-09-09
681,182,2,1606.97,2024-10,2024-10-10
682,183,3,1624.34,2024-11,2024-11-11
683,184,4,1641.71,2024-12,2024-12-12
684,185,5,1659.08,2024-01,2024-13-13
685,186,6,1676.45,2024-02,2024-14-14
686,187,7,1693.82,2024-03,2024-15-15
687,188,8,1711.19,2024-04,2024-16-16
688,189,9,1728.56,2024-05,2024-17-17
689,190,10,1745.93,2024-06,2024-18-18
690,191,11,1763.3,2024-07,2024-19-19
691,192,12,1780.67,2024-08,2024-20-20
692,193,13,1798.04,2024-09,2024-21-21
693,194,14,1815.41,2024-10,2024-22-22
694,195,15,1832.78,2024-11,2024-23-23
695,196,16,1850.15,2024-12,2024-24-24
696,197,17,1867.52,2024-01,2024-25-25
697,198,18,1884.89,2024-02,2024-26-26
698,199,19,1902.26,2024-03,2024-27-27
699,200,20,1919.63,2024-04,2024-28-28
700,201,1,1900.0,2024-05,2024-01-01
701,202,2,1917.37,2024-06,2024-02-02
702,203,3,1934.74,2024-07,2024-03-03
703,204,4,1952.11,2024-08,2024-04-04
704,205,5,1969.48,2024-09,2024-05-05
705,206,6,1986.85,2024-10,2024-06-06
706,207,7,2004.22,2024-11,2024-07-07
707,208,8,2021.59,2024-12,2024-08-08
708,209,9,2038.96,2024-01,2024-09-09
709,210,10,2056.33,2024-02,2024-10-10
710,211,11,2073.7,2024-03,2024-11-11
711,212,12,2091.07,2024-04,2024-12-12
712,213,13,2108.44,2024-05,2024-13-13
713,214,14,2125.81,2024-06,2024-14-14
714,215,15,2143.18,2024-07,2024-15-15
715,216,16,2160.55,2024-08,2024-16-16
716,217,17,2177.92,2024-09,2024-17-17
717,218,18,2195.29,2024-10,2024-18-18
718,219,19,2212.66,2024-11,2024-19-19
719,220,20,2230.03,2024-12,2024-20-20
720,221,1,2247.4,2024-01,2024-21-21
721,222,2,2264.77,2024-02,2024-22-22
722,223,3,2282.14,2024-03,2024-23-23
723,224,4,2299.51,2024-04,2024-24-24
724,225,5,2316.88,2024-05,2024-25-25
725,226,6,2334.25,2024-06,2024-26-26
726,227,7,2351.62,2024-07,2024-27-27
727,228,8,2368.99,2024-08,2024-28-28
728,229,9,2386.36,2024-09,2024-01-01
729,230,10,2403.73,2024-10,2024-02-02
730,231,11,2421.1,2024-11,2024-03-03
731,232,12,2438.47,2024-12,2024-04-04
732,233,13,2455.84,2024-01,2024-05-05
733,234,14,2473.21,2024-02,2024-06-06
734,235,15,2490.58,2024-03,2024-07-07
735,236,16,2507.95,2024-04,2024-08-08
736,237,17,2525.32,2024-05,2024-09-09
737,238,18,2542.69,2024-06,2024-10-10
738,239,19,2560.06,2024-07,2024-11-11
739,240,20,2577.43,2024-08,2024-12-12
740,241,1,2594.8,2024-09,2024-13-13
741,242,2,2612.17,2024-10,2024-14-14
742,243,3,2629.54,2024-11,2024-15-15
743,244,4,2646.91,2024-12,2024-16-16
744,245,5,2664.28,2024-01,2024-17-17
745,246,6,2681.65,2024-02,2024-18-18
746,247,7,2699.02,2024-03,2024-19-19
747,248,8,2716.39,2024-04,2024-20-20
748,249,9,2733.76,2024-05,2024-21-21
749,250,10,2751.13,2024-06,2024-22-22
750,251,11,2768.5,2024-07,2024-23-23
751,252,12,2785.87,2024-08,2024-24-24
752,253,13,2803.24,2024-09,2024-25-25
753,254,14,2820.61,2024-10,2024-26-26
754,255,15,2837.98,2024-11,2024-27-27
755,256,16,2855.35,2024-12,2024-28-28
756,257,17,2872.72,2024-01,2024-01-01
757,258,18,2890.09,2024-02,2024-02-02
758,259,19,2907.46,2024-03,2024-03-03
759,260,20,2924.83,2024-04,2024-04-04
760,261,1,2942.2,2024-05,2024-05-05
761,262,2,2959.57,2024-06,2024-06-06
762,263,3,2976.94,2024-07,2024-07-07
763,264,4,2994.31,2024-08,2024-08-08
764,265,5,3011.68,2024-09,2024-09-09
765,266,6,3029.05,2024-10,2024-10-10
766,267,7,3046.42,2024-11,2024-11-11
767,268,8,3063.79,2024-12,2024-12-12
768,269,9,3081.16,2024-01,2024-13-13
769,270,10,3098.53,2024-02,2024-14-14
770,271,11,3115.9,2024-03,2024-15-15
771,272,12,3133.27,2024-04,2024-16-16
772,273,13,3150.64,2024-05,2024-17-17
773,274,14,3168.01,2024-06,2024-18-18
774,275,15,3185.38,2024-07,2024-19-19
775,276,16,3202.75,2024-08,2024-20-20
776,277,17,3220.12,2024-09,2024-21-21
777,278,18,3237.49,2024-10,2024-22-22
778,279,19,3254.86,2024-11,2024-23-23
779,280,20,3272.23,2024-12,2024-24-24
780,281,1,3289.6,2024-01,2024-25-25
781,282,2,3306.97,2024-02,2024-26-26
782,283,3,3324.34,2024-03,2024-27-27
783,284,4,3341.71,2024-04,2024-28-28
784,285,5,3359.08,2024-05,2024-01-01
785,286,6,3376.45,2024-06,2024-02-02
786,287,7,3393.82,2024-07,2024-03-03
787,288,8,3411.19,2024-08,2024-04-04
788,289,9,3428.56,2024-09,2024-05-05
789,290,10,3445.93,2024-10,2024-06-06
790,291,11,3463.3,2024-11,2024-07-07
791,292,12,3480.67,2024-12,2024-08-08
792,293,13,3498.04,2024-01,2024-09-09
793,294,14,3515.41,2024-02,2024-10-10
794,295,15,3532.78,2024-03,2024-11-11
795,296,16,3550.15,2024-04,2024-12-12
796,297,17,3567.52,2024-05,2024-13-13
797,298,18,3584.89,2024-06,2024-14-14
798,299,19,3602.26,2024-07,2024-15-15
799,300,20,3619.63,2024-08,2024-16-16
800,301,1,3600.0,2024-09,2024-17-17
801,302,2,3617.37,2024-10,2024-18-18
802,303,3,3634.74,2024-11,2024-19-19
803,304,4,3652.11,2024-12,2024-20-20
804,305,5,3669.48,2024-01,2024-21-21
805,306,6,3686.85,2024-02,2024-22-22
806,307,7,3704.22,2024-03,2024-23-23
807,308,8,3721.59,2024-04,2024-24-24
808,309,9,3738.96,2024-05,2024-25-25
809,310,10,3756.33,2024-06,2024-26-26
810,311,11,3773.7,2024-07,2024-27-27
811,312,12,3791.07,2024-08,2024-28-28
812,313,13,3808.44,2024-09,2024-01-01
813,314,14,3825.81,2024-10,2024-02-02
814,315,15,3843.18,2024-11,2024-03-03
815,316,16,3860.55,2024-12,2024-04-04
816,317,17,3877.92,2024-01,2024-05-05
817,318,18,3895.29,2024-02,2024-06-06
818,319,19,3912.66,2024-03,2024-07-07
819,320,20,3930.03,2024-04,2024-08-08
820,321,1,3947.4,2024-05,2024-09-09
821,322,2,3964.77,2024-06,2024-10-10
822,323,3,3982.14,2024-07,2024-11-11
823,324,4,3999.51,2024-08,2024-12-12
824,325,5,4016.88,2024-09,2024-13-13
825,326,6,4034.25,2024-10,2024-14-14
826,327,7,4051.62,2024-11,2024-15-15
827,328,8,4068.99,2024-12,2024-16-16
828,329,9,4086.36,2024-01,2024-17-17
829,330,10,4103.73,2024-02,2024-18-18
830,331,11,4121.1,2024-03,2024-19-19
831,332,12,4138.47,2024-04,2024-20-20
832,333,13,4155.84,2024-05,2024-21-21
833,334,14,4173.21,2024-06,2024-22-22
834,335,15,4190.58,2024-07,2024-23-23
835,336,16,4207.95,2024-08,2024-24-24
836,337,17,4225.32,2024-09,2024-25-25
837,338,18,4242.69,2024-10,2024-26-26
838,339,19,4260.06,2024-11,2024-27-27
839,340,20,4277.43,2024-12,2024-28-28
840,341,1,4294.8,2024-01,2024-01-01
841,342,2,4312.17,2024-02,2024-02-02
842,343,3,4329.54,2024-03,2024-03-03
843,344,4,4346.91,2024-04,2024-04-04
844,345,5,4364.28,2024-05,2024-05-05
845,346,6,4381.65,2024-06,2024-06-06
846,347,7,4399.02,2024-07,2024-07-07
847,348,8,4416.39,2024-08,2024-08-08
848,349,9,4433.76,2024-09,2024-09-09
849,350,10,4451.13,2024-10,2024-10-10
850,351,11,4468.5,2024-11,2024-11-11
851,352,12,4485.87,2024-12,2024-12-12
852,353,13,4503.24,2024-01,2024-13-13
853,354,14,4520.61,2024-02,2024-14-14
854,355,15,4537.98,2024-03,2024-15-15
855,356,16,4555.35,2024-04,2024-16-16
856,357,17,4572.72,2024-05,2024-17-17
857,358,18,4590.09,2024-06,2024-18-18
858,359,19,4607.46,2024-07,2024-19-19
859,360,20,4624.83,2024-08,2024-20-20
860,361,1,4642.2,2024-09,2024-21-21
861,362,2,4659.57,2024-10,2024-22-22
862,363,3,4676.94,2024-11,2024-23-23
863,364,4,4694.31,2024-12,2024-24-24
864,365,5,4711.68,2024-01,2024-25-25
865,366,6,4729.05,2024-02,2024-26-26
866,367,7,4746.42,2024-03,2024-27-27
867,368,8,4763.79,2024-04,2024-28-28
868,369,9,4781.16,2024-05,2024-01-01
869,370,10,4798.53,2024-06,2024-02-02
870,371,11,4815.9,2024-07,2024-03-03
871,372,12,4833.27,2024-08,2024-04-04
872,373,13,4850.64,2024-09,2024-05-05
873,374,14,4868.01,2024-10,2024-06-06
874,375,15,4885.38,2024-11,2024-07-07
875,376,16,4902.75,2024-12,2024-08-08
876,377,17,4920.12,2024-01,2024-09-09
877,378,18,4937.49,2024-02,2024-10-10
878,379,19,4954.86,2024-03,2024-11-11
879,380,20,4972.23,2024-04,2024-12-12
880,381,1,4989.6,2024-05,2024-13-13
881,382,2,5006.97,2024-06,2024-14-14
882,383,3,5024.34,2024-07,2024-15-15
883,384,4,5041.71,2024-08,2024-16-16
884,385,5,5059.08,2024-09,2024-17-17
885,386,6,5076.45,2024-10,2024-18-18
886,387,7,5093.82,2024-11,2024-19-19
887,388,8,5111.19,2024-12,2024-20-20
888,389,9,5128.56,2024-01,2024-21-21
889,390,10,5145.93,2024-02,2024-22-22
890,391,11,5163.3,2024-03,2024-23-23
891,392,12,5180.67,2024-04,2024-24-24
892,393,13,5198.04,2024-05,2024-25-25
893,394,14,5215.41,2024-06,2024-26-26
894,395,15,5232.78,2024-07,2024-27-27
895,396,16,5250.15,2024-08,2024-28-28
896,397,17,5267.52,2024-09,2024-01-01
897,398,18,5284.89,2024-10,2024-02-02
898,399,19,5302.26,2024-11,2024-03-03
899,400,20,5319.63,2024-12,2024-04-04
900,401,1,5300.0,2024-01,2024-05-05
901,402,2,5317.37,2024-02,2024-06-06
902,403,3,5334.74,2024-03,2024-07-07
903,404,4,5352.11,2024-04,2024-08-08
904,405,5,5369.48,2024-05,2024-09-09
905,406,6,5386.85,2024-06,2024-10-10
906,407,7,5404.22,2024-07,2024-11-11
907,408,8,5421.59,2024-08,2024-12-12
908,409,9,5438.96,2024-09,2024-13-13
909,410,10,5456.33,2024-10,2024-14-14
910,411,11,5473.7,2024-11,2024-15-15
911,412,12,5491.07,2024-12,2024-16-16
912,413,13,5508.44,2024-01,2024-17-17
913,414,14,5525.81,2024-02,2024-18-18
914,415,15,5543.18,2024-03,2024-19-19
915,416,16,5560.55,2024-04,2024-20-20
916,417,17,5577.92,2024-05,2024-21-21
917,418,18,5595.29,2024-06,2024-22-22
918,419,19,5612.66,2024-07,2024-23-23
919,420,20,5630.03,2024-08,2024-24-24
920,421,1,5647.4,2024-09,2024-25-25
921,422,2,5664.77,2024-10,2024-26-26
922,423,3,5682.14,2024-11,2024-27-27
923,424,4,5699.51,2024-12,2024-28-28
924,425,5,5716.88,2024-01,2024-01-01
925,426,6,5734.25,2024-02,2024-02-02
926,427,7,5751.62,2024-03,2024-03-03
927,428,8,5768.99,2024-04,2024-04-04
928,429,9,5786.36,2024-05,2024-05-05
929,430,10,5803.73,2024-06,2024-06-06
930,431,11,5821.1,2024-07,2024-07-07
931,432,12,5838.47,2024-08,2024-08-08
932,433,13,5855.84,2024-09,2024-09-09
933,434,14,5873.21,2024-10,2024-10-10
934,435,15,5890.58,2024-11,2024-11-11
935,436,16,5907.95,2024-12,2024-12-12
936,437,17,5925.32,2024-01,2024-13-13
937,438,18,5942.69,2024-02,2024-14-14
938,439,19,5960.06,2024-03,2024-15-15
939,440,20,5977.43,2024-04,2024-16-16
940,441,1,5994.8,2024-05,2024-17-17
941,442,2,6012.17,2024-06,2024-18-18
942,443,3,6029.54,2024-07,2024-19-19
943,444,4,6046.91,2024-08,2024-20-20
944,445,5,6064.28,2024-09,2024-21-21
945,446,6,6081.65,2024-10,2024-22-22
946,447,7,6099.02,2024-11,2024-23-23
947,448,8,6116.39,2024-12,2024-24-24
948,449,9,6133.76,2024-01,2024-25-25
949,450,10,6151.13,2024-02,2024-26-26
950,451,11,6168.5,2024-03,2024-27-27
951,452,12,6185.87,2024-04,2024-28-28
952,453,13,6203.24,2024-05,2024-01-01
953,454,14,6220.61,2024-06,2024-02-02
954,455,15,6237.98,2024-07,2024-03-03
955,456,16,6255.35,2024-08,2024-04-04
956,457,17,6272.72,2024-09,2024-05-05
957,458,18,6290.09,2024-10,2024-06-06
958,459,19,6307.46,2024-11,2024-07-07
959,460,20,6324.83,2024-12,2024-08-08
960,461,1,6342.2,2024-01,2024-09-09
961,462,2,6359.57,2024-02,2024-10-10
962,463,3,6376.94,2024-03,2024-11-11
963,464,4,6394.31,2024-04,2024-12-12
964,465,5,6411.68,2024-05,2024-13-13
965,466,6,6429.05,2024-06,2024-14-14
966,467,7,6446.42,2024-07,2024-15-15
967,468,8,6463.79,2024-08,2024-16-16
968,469,9,6481.16,2024-09,2024-17-17
969,470,10,6498.53,2024-10,2024-18-18
970,471,11,6515.9,2024-11,2024-19-19
971,472,12,6533.27,2024-12,2024-20-20
972,473,13,6550.64,2024-01,2024-21-21
973,474,14,6568.01,2024-02,2024-22-22
974,475,15,6585.38,2024-03,2024-23-23
975,476,16,6602.75,2024-04,2024-24-24
976,477,17,6620.12,2024-05,2024-25-25
977,478,18,6637.49,2024-06,2024-26-26
978,479,19,6654.86,2024-07,2024-27-27
979,480,20,6672.23,2024-08,2024-28-28
980,481,1,6689.6,2024-09,2024-01-01
981,482,2,6706.97,2024-10,2024-02-02
982,483,3,6724.34,2024-11,2024-03-03
983,484,4,6741.71,2024-12,2024-04-04
984,485,5,6759.08,2024-01,2024-05-05
985,486,6,6776.45,2024-02,2024-06-06
986,487,7,6793.82,2024-03,2024-07-07
987,488,8,6811.19,2024-04,2024-08-08
988,489,9,6828.56,2024-05,2024-09-09
989,490,10,6845.93,2024-06,2024-10-10
990,491,11,6863.3,2024-07,2024-11-11
991,492,12,6880.67,2024-08,2024-12-12
992,493,13,6898.04,2024-09,2024-13-13
993,494,14,6915.41,2024-10,2024-14-14
994,495,15,6932.78,2024-11,2024-15-15
995,496,16,6950.15,2024-12,2024-16-16
996,497,17,6967.52,2024-01,2024-17-17
997,498,18,6984.89,2024-02,2024-18-18
998,499,19,7002.26,2024-03,2024-19-19
999,500,20,7019.63,2024-04,2024-20-20
1000,1,1,7000.0,2024-05,2024-21-21
1001,2,2,7017.37,2024-06,2024-22-22
1002,3,3,7034.74,2024-07,2024-23-23
1003,4,4,7052.11,2024-08,2024-24-24
1004,5,5,7069.48,2024-09,2024-25-25
1005,6,6,7086.85,2024-10,2024-26-26
1006,7,7,7104.22,2024-11,2024-27-27
1007,8,8,7121.59,2024-12,2024-28-28
1008,9,9,7138.96,2024-01,2024-01-01
1009,10,10,7156.33,2024-02,2024-02-02
1010,11,11,7173.7,2024-03,2024-03-03
1011,12,12,7191.07,2024-04,2024-04-04
1012,13,13,7208.44,2024-05,2024-05-05
1013,14,14,7225.81,2024-06,2024-06-06
1014,15,15,7243.18,2024-07,2024-07-07
1015,16,16,7260.55,2024-08,2024-08-08
1016,17,17,7277.92,2024-09,2024-09-09
1017,18,18,7295.29,2024-10,2024-10-10
1018,19,19,7312.66,2024-11,2024-11-11
1019,20,20,7330.03,2024-12,2024-12-12
1020,21,1,7347.4,2024-01,2024-13-13
1021,22,2,7364.77,2024-02,2024-14-14
1022,23,3,7382.14,2024-03,2024-15-15
1023,24,4,7399.51,2024-04,2024-16-16
1024,25,5,7416.88,2024-05,2024-17-17
1025,26,6,7434.25,2024-06,2024-18-18
1026,27,7,7451.62,2024-07,2024-19-19
1027,28,8,7468.99,2024-08,2024-20-20
1028,29,9,7486.36,2024-09,2024-21-21
1029,30,10,7503.73,2024-10,2024-22-22
1030,31,11,7521.1,2024-11,2024-23-23
1031,32,12,7538.47,2024-12,2024-24-24
1032,33,13,7555.84,2024-01,2024-25-25
1033,34,14,7573.21,2024-02,2024-26-26
1034,35,15,7590.58,2024-03,2024-27-27
1035,36,16,7607.95,2024-04,2024-28-28
1036,37,17,7625.32,2024-05,2024-01-01
1037,38,18,7642.69,2024-06,2024-02-02
1038,39,19,7660.06,2024-07,2024-03-03
1039,40,20,7677.43,2024-08,2024-04-04
1040,41,1,7694.8,2024-09,2024-05-05
1041,42,2,7712.17,2024-10,2024-06-06
1042,43,3,7729.54,2024-11,2024-07-07
1043,44,4,7746.91,2024-12,2024-08-08
1044,45,5,7764.28,2024-01,2024-09-09
1045,46,6,7781.65,2024-02,2024-10-10
1046,47,7,7799.02,2024-03,2024-11-11
1047,48,8,7816.39,2024-04,2024-12-12
1048,49,9,7833.76,2024-05,2024-13-13
1049,50,10,7851.13,2024-06,2024-14-14
1050,51,11,7868.5,2024-07,2024-15-15
1051,52,12,7885.87,2024-08,2024-16-16
1052,53,13,7903.24,2024-09,2024-17-17
1053,54,14,7920.61,2024-10,2024-18-18
1054,55,15,7937.98,2024-11,2024-19-19
1055,56,16,7955.35,2024-12,2024-20-20
1056,57,17,7972.72,2024-01,2024-21-21
1057,58,18,7990.09,2024-02,2024-22-22
1058,59,19,8007.46,2024-03,2024-23-23
1059,60,20,8024.83,2024-04,2024-24-24
1060,61,1,8042.2,2024-05,2024-25-25
1061,62,2,8059.57,2024-06,2024-26-26
1062,63,3,8076.94,2024-07,2024-27-27
1063,64,4,8094.31,2024-08,2024-28-28
1064,65,5,8111.68,2024-09,2024-01-01
1065,66,6,8129.05,2024-10,2024-02-02
1066,67,7,8146.42,2024-11,2024-03-03
1067,68,8,8163.79,2024-12,2024-04-04
1068,69,9,8181.16,2024-01,2024-05-05
1069,70,10,8198.53,2024-02,2024-06-06
1070,71,11,8215.9,2024-03,2024-07-07
1071,72,12,8233.27,2024-04,2024-08-08
1072,73,13,8250.64,2024-05,2024-09-09
1073,74,14,8268.01,2024-06,2024-10-10
1074,75,15,8285.38,2024-07,2024-11-11
1075,76,16,8302.75,2024-08,2024-12-12
1076,77,17,8320.12,2024-09,2024-13-13
1077,78,18,8337.49,2024-10,2024-14-14
1078,79,19,8354.86,2024-11,2024-15-15
1079,80,20,8372.23,2024-12,2024-16-16
1080,81,1,8389.6,2024-01,2024-17-17
1081,82,2,8406.97,2024-02,2024-18-18
1082,83,3,8424.34,2024-03,2024-19-19
1083,84,4,8441.71,2024-04,2024-20-20
1084,85,5,8459.08,2024-05,2024-21-21
1085,86,6,8476.45,2024-06,2024-22-22
1086,87,7,8493.82,2024-07,2024-23-23
1087,88,8,8511.19,2024-08,2024-24-24
1088,89,9,8528.56,2024-09,2024-25-25
1089,90,10,8545.93,2024-10,2024-26-26
1090,91,11,8563.3,2024-11,2024-27-27
1091,92,12,8580.67,2024-12,2024-28-28
1092,93,13,8598.04,2024-01,2024-01-01
1093,94,14,8615.41,2024-02,2024-02-02
1094,95,15,8632.78,2024-03,2024-03-03
1095,96,16,8650.15,2024-04,2024-04-04
1096,97,17,8667.52,2024-05,2024-05-05
1097,98,18,8684.89,2024-06,2024-06-06
1098,99,19,8702.26,2024-07,2024-07-07
1099,100,20,8719.63,2024-08,2024-08-08
1100,101,1,8700.0,2024-09,2024-09-09
1101,102,2,8717.37,2024-10,2024-10-10
1102,103,3,8734.74,2024-11,2024-11-11
1103,104,4,8752.11,2024-12,2024-12-12
1104,105,5,8769.48,2024-01,2024-13-13
1105,106,6,8786.85,2024-02,2024-14-14
1106,107,7,8804.22,2024-03,2024-15-15
1107,108,8,8821.59,2024-04,2024-16-16
1108,109,9,8838.96,2024-05,2024-17-17
1109,110,10,8856.33,2024-06,2024-18-18
1110,111,11,8873.7,2024-07,2024-19-19
1111,112,12,8891.07,2024-08,2024-20-20
1112,113,13,8908.44,2024-09,2024-21-21
1113,114,14,8925.81,2024-10,2024-22-22
1114,115,15,8943.18,2024-11,2024-23-23
1115,116,16,8960.55,2024-12,2024-24-24
1116,117,17,8977.92,2024-01,2024-25-25
1117,118,18,8995.29,2024-02,2024-26-26
1118,119,19,9012.66,2024-03,2024-27-27
1119,120,20,9030.03,2024-04,2024-28-28
1120,121,1,9047.4,2024-05,2024-01-01
1121,122,2,9064.77,2024-06,2024-02-02
1122,123,3,9082.14,2024-07,2024-03-03
1123,124,4,9099.51,2024-08,2024-04-04
1124,125,5,9116.88,2024-09,2024-05-05
1125,126,6,9134.25,2024-10,2024-06-06
1126,127,7,9151.62,2024-11,2024-07-07
1127,128,8,9168.99,2024-12,2024-08-08
1128,129,9,9186.36,2024-01,2024-09-09
1129,130,10,9203.73,2024-02,2024-10-10
1130,131,11,9221.1,2024-03,2024-11-11
1131,132,12,9238.47,2024-04,2024-12-12
1132,133,13,9255.84,2024-05,2024-13-13
1133,134,14,9273.21,2024-06,2024-14-14
1134,135,15,9290.58,2024-07,2024-15-15
1135,136,16,9307.95,2024-08,2024-16-16
1136,137,17,9325.32,2024-09,2024-17-17
1137,138,18,9342.69,2024-10,2024-18-18
1138,139,19,9360.06,2024-11,2024-19-19
1139,140,20,9377.43,2024-12,2024-20-20
1140,141,1,9394.8,2024-01,2024-21-21
1141,142,2,9412.17,2024-02,2024-22-22
1142,143,3,9429.54,2024-03,2024-23-23
1143,144,4,9446.91,2024-04,2024-24-24
1144,145,5,9464.28,2024-05,2024-25-25
1145,146,6,9481.65,2024-06,2024-26-26
1146,147,7,9499.02,2024-07,2024-27-27
1147,148,8,9516.39,2024-08,2024-28-28
1148,149,9,9533.76,2024-09,2024-01-01
1149,150,10,9551.13,2024-10,2024-02-02
1150,151,11,9568.5,2024-11,2024-03-03
1151,152,12,9585.87,2024-12,2024-04-04
1152,153,13,9603.24,2024-01,2024-05-05
1153,154,14,9620.61,2024-02,2024-06-06
1154,155,15,9637.98,2024-03,2024-07-07
1155,156,16,9655.35,2024-04,2024-08-08
1156,157,17,9672.72,2024-05,2024-09-09
1157,158,18,9690.09,2024-06,2024-10-10
1158,159,19,9707.46,2024-07,2024-11-11
1159,160,20,9724.83,2024-08,2024-12-12
1160,161,1,9742.2,2024-09,2024-13-13
1161,162,2,9759.57,2024-10,2024-14-14
1162,163,3,9776.94,2024-11,2024-15-15
1163,164,4,9794.31,2024-12,2024-16-16
1164,165,5,9811.68,2024-01,2024-17-17
1165,166,6,9829.05,2024-02,2024-18-18
1166,167,7,9846.42,2024-03,2024-19-19
1167,168,8,9863.79,2024-04,2024-20-20
1168,169,9,9881.16,2024-05,2024-21-21
1169,170,10,9898.53,2024-06,2024-22-22
1170,171,11,9915.9,2024-07,2024-23-23
1171,172,12,9933.27,2024-08,2024-24-24
1172,173,13,9950.64,2024-09,2024-25-25
1173,174,14,9968.01,2024-10,2024-26-26
1174,175,15,9985.38,2024-11,2024-27-27
1175,176,16,10002.75,2024-12,2024-28-28
1176,177,17,10020.12,2024-01,2024-01-01
1177,178,18,37.49,2024-02,2024-02-02
1178,179,19,54.86,2024-03,2024-03-03
1179,180,20,72.23,2024-04,2024-04-04
